               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.046148,            0.044062,           0.0038602,             0.77292,             0.58842,             0.67467,             0.40915,            0.042495,            0.029835,           0.0024032,            0.004819,            0.004819,            0.004819
                 159,             0.04609,            0.044085,           0.0038634,             0.77245,             0.58924,             0.67515,             0.40879,            0.042486,            0.029829,           0.0024018,            0.004786,            0.004786,            0.004786
                 160,            0.046143,            0.044289,           0.0038533,             0.77143,               0.589,             0.67477,             0.40892,            0.042479,             0.02982,           0.0024003,            0.004753,            0.004753,            0.004753
                 161,            0.046061,            0.044163,           0.0037938,             0.77322,              0.5893,             0.67521,             0.40887,            0.042473,            0.029815,           0.0023994,             0.00472,             0.00472,             0.00472
                 162,            0.046048,            0.044254,           0.0038291,             0.77296,             0.58801,             0.67489,             0.40892,            0.042469,            0.029815,           0.0023979,            0.004687,            0.004687,            0.004687
                 163,            0.046124,               0.044,             0.00379,             0.77593,             0.58717,             0.67543,              0.4091,            0.042462,            0.029816,           0.0023974,            0.004654,            0.004654,            0.004654
                 164,            0.046101,             0.04413,           0.0038371,             0.77687,             0.58863,             0.67625,             0.40973,            0.042453,            0.029809,            0.002395,            0.004621,            0.004621,            0.004621
                 165,            0.046029,             0.04401,            0.003826,             0.77463,              0.5892,             0.67543,             0.40964,            0.042443,             0.02981,            0.002395,            0.004588,            0.004588,            0.004588
                 166,            0.045953,            0.044262,           0.0037751,             0.77339,             0.58882,             0.67534,              0.4096,            0.042432,            0.029805,           0.0023947,            0.004555,            0.004555,            0.004555
                 167,            0.046035,            0.044124,           0.0038301,             0.77451,              0.5887,             0.67609,             0.40965,            0.042421,              0.0298,           0.0023953,            0.004522,            0.004522,            0.004522
                 168,            0.046014,            0.044285,           0.0037827,             0.77235,              0.5905,              0.6759,             0.40971,            0.042417,            0.029798,           0.0023963,            0.004489,            0.004489,            0.004489
                 169,             0.04596,            0.044024,           0.0038143,             0.77307,             0.58975,             0.67597,             0.40991,            0.042408,            0.029792,           0.0023938,            0.004456,            0.004456,            0.004456
                 170,            0.045973,            0.044205,           0.0037657,             0.77311,             0.59056,             0.67614,             0.41017,            0.042401,             0.02979,           0.0023941,            0.004423,            0.004423,            0.004423
                 171,             0.04595,             0.04408,            0.003782,             0.77495,             0.59019,             0.67621,             0.41035,            0.042392,            0.029784,           0.0023932,             0.00439,             0.00439,             0.00439
                 172,             0.04595,            0.043949,             0.00378,             0.77505,             0.59075,             0.67632,             0.41061,            0.042381,            0.029777,           0.0023939,            0.004357,            0.004357,            0.004357
                 173,            0.045851,            0.043951,           0.0037576,              0.7746,             0.59137,             0.67677,             0.41072,            0.042373,            0.029774,           0.0023946,            0.004324,            0.004324,            0.004324
                 174,            0.045957,            0.044195,           0.0037607,             0.77375,             0.59076,             0.67699,             0.41095,            0.042362,            0.029773,           0.0023964,            0.004291,            0.004291,            0.004291
                 175,            0.045865,            0.044036,           0.0037647,             0.77657,             0.58884,             0.67656,             0.41116,            0.042354,            0.029769,           0.0023969,            0.004258,            0.004258,            0.004258
                 176,            0.045852,            0.044039,            0.003747,             0.77921,             0.58842,             0.67695,             0.41138,            0.042346,            0.029764,           0.0023984,            0.004225,            0.004225,            0.004225
                 177,            0.045847,            0.043987,           0.0037551,             0.77889,             0.58905,             0.67628,             0.41114,            0.042337,            0.029755,           0.0023988,            0.004192,            0.004192,            0.004192
                 178,             0.04579,            0.043757,           0.0037459,             0.77893,             0.58773,             0.67645,              0.4111,            0.042331,            0.029752,           0.0023967,            0.004159,            0.004159,            0.004159
                 179,            0.045853,             0.04389,           0.0037827,             0.77857,             0.58613,             0.67657,              0.4113,            0.042322,             0.02975,           0.0023957,            0.004126,            0.004126,            0.004126
                 180,            0.045814,            0.043949,           0.0037548,             0.77865,             0.58741,             0.67671,             0.41149,            0.042312,            0.029746,           0.0023935,            0.004093,            0.004093,            0.004093
                 181,             0.04579,            0.043921,           0.0037412,              0.7772,             0.58759,             0.67695,             0.41135,            0.042303,            0.029742,           0.0023916,             0.00406,             0.00406,             0.00406
                 182,            0.045765,            0.044028,           0.0037387,             0.77558,              0.5882,             0.67708,             0.41174,            0.042294,            0.029741,           0.0023905,            0.004027,            0.004027,            0.004027
                 183,            0.045722,            0.043863,           0.0037448,             0.77537,             0.58851,             0.67759,             0.41187,            0.042289,            0.029738,           0.0023909,            0.003994,            0.003994,            0.003994
                 184,            0.045833,            0.044259,           0.0037674,             0.77707,             0.58761,             0.67817,             0.41194,             0.04228,            0.029734,           0.0023859,            0.003961,            0.003961,            0.003961
                 185,            0.045757,            0.044017,           0.0037094,             0.77564,             0.58969,             0.67791,             0.41209,            0.042273,            0.029731,            0.002387,            0.003928,            0.003928,            0.003928
                 186,            0.045719,            0.044056,           0.0037166,             0.77812,             0.59023,             0.67782,              0.4121,            0.042269,            0.029727,           0.0023845,            0.003895,            0.003895,            0.003895
                 187,            0.045627,            0.043772,           0.0036938,              0.7758,             0.59053,             0.67775,             0.41249,            0.042263,            0.029723,           0.0023819,            0.003862,            0.003862,            0.003862
                 188,            0.045695,            0.043805,           0.0036812,             0.77601,              0.5911,             0.67828,             0.41228,            0.042257,            0.029716,             0.00238,            0.003829,            0.003829,            0.003829
                 189,            0.045685,            0.043748,           0.0037374,             0.77526,             0.59157,             0.67855,             0.41257,            0.042252,            0.029714,           0.0023797,            0.003796,            0.003796,            0.003796
                 190,            0.045676,            0.043884,           0.0037051,             0.77532,             0.59043,             0.67838,             0.41262,            0.042247,            0.029709,           0.0023785,            0.003763,            0.003763,            0.003763
                 191,            0.045588,            0.043697,           0.0036849,             0.77725,             0.59011,             0.67892,             0.41277,            0.042241,            0.029706,           0.0023768,             0.00373,             0.00373,             0.00373
                 192,            0.045542,            0.043788,           0.0036831,             0.77608,             0.59105,             0.67952,             0.41304,            0.042237,            0.029702,           0.0023722,            0.003697,            0.003697,            0.003697
                 193,            0.045608,            0.043706,           0.0036855,             0.77756,             0.58965,             0.67978,             0.41297,            0.042228,            0.029698,           0.0023682,            0.003664,            0.003664,            0.003664
                 194,            0.045533,            0.043709,           0.0036824,             0.77726,             0.58874,             0.67905,             0.41314,            0.042218,            0.029696,           0.0023662,            0.003631,            0.003631,            0.003631
                 195,            0.045486,            0.043716,            0.003681,             0.77433,             0.58957,             0.67882,             0.41355,            0.042211,             0.02969,            0.002365,            0.003598,            0.003598,            0.003598
                 196,            0.045558,             0.04389,           0.0036846,             0.77331,             0.59048,             0.67911,             0.41358,            0.042207,            0.029686,           0.0023631,            0.003565,            0.003565,            0.003565
                 197,             0.04543,            0.043628,           0.0036633,             0.77432,             0.59043,             0.67927,             0.41391,            0.042197,             0.02968,           0.0023623,            0.003532,            0.003532,            0.003532
                 198,            0.045478,            0.043776,           0.0036406,             0.77124,             0.59254,             0.67959,             0.41406,            0.042192,            0.029672,           0.0023633,            0.003499,            0.003499,            0.003499
                 199,            0.045404,            0.043632,           0.0036634,             0.77149,             0.59182,              0.6802,             0.41442,            0.042185,            0.029667,           0.0023629,            0.003466,            0.003466,            0.003466
                 200,            0.045516,            0.043755,           0.0036814,             0.77087,             0.59397,             0.68028,              0.4144,            0.042183,             0.02966,           0.0023617,            0.003433,            0.003433,            0.003433
                 201,            0.045399,            0.043731,           0.0036133,             0.77312,             0.59274,             0.68015,             0.41458,            0.042177,            0.029659,            0.002362,              0.0034,              0.0034,              0.0034
                 202,            0.045427,            0.043825,           0.0036407,             0.77385,             0.59307,             0.68048,             0.41473,            0.042169,            0.029653,           0.0023597,            0.003367,            0.003367,            0.003367
                 203,            0.045368,            0.043523,           0.0036172,             0.77115,             0.59554,             0.68043,             0.41468,            0.042164,            0.029647,           0.0023572,            0.003334,            0.003334,            0.003334
                 204,            0.045406,            0.043612,           0.0036554,             0.77384,             0.59426,             0.68112,             0.41514,            0.042161,            0.029645,           0.0023544,            0.003301,            0.003301,            0.003301
                 205,            0.045322,            0.043572,           0.0036252,             0.77561,             0.59391,             0.68073,             0.41528,            0.042157,            0.029641,           0.0023536,            0.003268,            0.003268,            0.003268
                 206,            0.045355,            0.043468,           0.0035919,             0.77452,             0.59344,              0.6808,             0.41549,            0.042153,            0.029635,           0.0023525,            0.003235,            0.003235,            0.003235
                 207,            0.045311,            0.043465,           0.0036066,              0.7737,             0.59396,              0.6813,             0.41527,            0.042148,            0.029629,           0.0023523,            0.003202,            0.003202,            0.003202
                 208,            0.045299,            0.043587,            0.003588,             0.77815,             0.59014,              0.6814,             0.41528,            0.042143,            0.029622,           0.0023501,            0.003169,            0.003169,            0.003169
                 209,            0.045274,             0.04363,           0.0036059,              0.7799,             0.58957,             0.68164,             0.41544,            0.042138,            0.029615,           0.0023488,            0.003136,            0.003136,            0.003136
                 210,            0.045265,            0.043579,           0.0035965,             0.77861,             0.59121,             0.68161,             0.41575,             0.04213,             0.02961,           0.0023472,            0.003103,            0.003103,            0.003103
                 211,            0.045221,            0.043414,           0.0035662,             0.78098,             0.59113,             0.68239,             0.41569,             0.04212,            0.029608,           0.0023474,             0.00307,             0.00307,             0.00307
                 212,            0.045256,             0.04351,           0.0035714,             0.78112,             0.59073,             0.68244,             0.41589,            0.042112,            0.029605,           0.0023468,            0.003037,            0.003037,            0.003037
                 213,            0.045136,            0.043335,           0.0035627,              0.7822,             0.59101,             0.68273,             0.41601,            0.042107,            0.029599,           0.0023456,            0.003004,            0.003004,            0.003004
                 214,            0.045159,            0.043661,           0.0035662,             0.78254,             0.59089,             0.68235,             0.41615,              0.0421,            0.029596,           0.0023463,            0.002971,            0.002971,            0.002971
                 215,            0.045122,            0.043443,           0.0035718,             0.78247,             0.59068,             0.68257,             0.41615,            0.042092,            0.029592,           0.0023478,            0.002938,            0.002938,            0.002938
                 216,            0.045172,             0.04346,           0.0035877,             0.77969,             0.59183,             0.68255,             0.41632,            0.042083,            0.029585,           0.0023478,            0.002905,            0.002905,            0.002905
                 217,            0.045098,             0.04347,           0.0035491,             0.78051,             0.59129,             0.68259,             0.41652,            0.042075,             0.02958,           0.0023488,            0.002872,            0.002872,            0.002872
                 218,            0.045073,            0.043294,           0.0035518,              0.7799,              0.5908,             0.68287,              0.4169,             0.04207,            0.029574,           0.0023469,            0.002839,            0.002839,            0.002839
                 219,            0.045097,            0.043405,           0.0035279,             0.78239,             0.59005,             0.68323,             0.41695,             0.04206,            0.029573,           0.0023443,            0.002806,            0.002806,            0.002806
                 220,            0.044993,            0.043201,           0.0035449,             0.77843,             0.59103,             0.68286,             0.41695,            0.042052,             0.02957,           0.0023428,            0.002773,            0.002773,            0.002773
                 221,            0.045035,            0.043469,           0.0035343,             0.78108,             0.58933,              0.6827,             0.41694,             0.04205,            0.029568,           0.0023451,             0.00274,             0.00274,             0.00274
                 222,            0.044922,            0.043337,            0.003524,              0.7779,             0.59145,             0.68315,             0.41734,            0.042039,            0.029563,           0.0023454,            0.002707,            0.002707,            0.002707
                 223,            0.044961,            0.043389,           0.0035237,             0.78021,             0.59014,             0.68336,             0.41739,            0.042029,            0.029559,           0.0023462,            0.002674,            0.002674,            0.002674
                 224,            0.044896,            0.043211,           0.0035032,              0.7803,              0.5908,              0.6837,             0.41769,            0.042019,            0.029555,           0.0023448,            0.002641,            0.002641,            0.002641
                 225,            0.044912,            0.043201,           0.0035259,             0.78321,             0.58908,             0.68361,             0.41804,             0.04201,            0.029555,           0.0023433,            0.002608,            0.002608,            0.002608
                 226,            0.044911,            0.043279,           0.0035548,             0.78198,              0.5891,             0.68314,             0.41792,            0.042003,            0.029552,           0.0023411,            0.002575,            0.002575,            0.002575
                 227,            0.044882,            0.043353,           0.0034939,             0.78322,             0.58852,              0.6829,             0.41809,            0.041996,             0.02955,           0.0023406,            0.002542,            0.002542,            0.002542
                 228,            0.044845,            0.043163,           0.0035122,             0.78075,             0.59026,             0.68292,             0.41807,             0.04199,            0.029548,           0.0023402,            0.002509,            0.002509,            0.002509
                 229,            0.044862,            0.043386,           0.0034962,             0.77884,             0.59123,             0.68289,             0.41842,            0.041984,            0.029546,           0.0023403,            0.002476,            0.002476,            0.002476
                 230,            0.044747,            0.043169,           0.0034534,             0.77826,              0.5926,             0.68273,             0.41845,            0.041979,            0.029544,           0.0023387,            0.002443,            0.002443,            0.002443
                 231,            0.044752,            0.043216,           0.0034719,             0.77685,             0.59295,             0.68296,             0.41827,            0.041978,             0.02954,           0.0023386,             0.00241,             0.00241,             0.00241
                 232,            0.044743,            0.043306,            0.003447,             0.77641,             0.59221,              0.6827,             0.41855,            0.041975,            0.029536,           0.0023385,            0.002377,            0.002377,            0.002377
                 233,            0.044729,            0.043124,           0.0034366,             0.77443,             0.59443,             0.68309,              0.4187,            0.041972,            0.029533,           0.0023367,            0.002344,            0.002344,            0.002344
                 234,            0.044672,             0.04316,           0.0034111,             0.77871,             0.59286,             0.68359,             0.41895,            0.041967,            0.029531,           0.0023349,            0.002311,            0.002311,            0.002311
                 235,            0.044637,            0.043014,           0.0034679,             0.78093,             0.59235,              0.6839,             0.41883,            0.041962,            0.029524,           0.0023325,            0.002278,            0.002278,            0.002278
                 236,            0.044634,            0.043238,           0.0034078,             0.78314,             0.59084,             0.68409,               0.419,            0.041957,            0.029521,           0.0023282,            0.002245,            0.002245,            0.002245
                 237,            0.044605,            0.042976,           0.0033989,             0.78376,              0.5906,             0.68352,             0.41906,            0.041953,             0.02952,           0.0023244,            0.002212,            0.002212,            0.002212
                 238,            0.044519,              0.0429,           0.0034098,             0.78533,             0.59011,              0.6841,             0.41948,            0.041948,            0.029516,            0.002323,            0.002179,            0.002179,            0.002179
                 239,            0.044437,            0.042814,           0.0033832,             0.78266,             0.59051,             0.68413,             0.41933,            0.041939,            0.029517,           0.0023212,            0.002146,            0.002146,            0.002146
                 240,            0.044495,            0.043004,           0.0033998,             0.78131,             0.59144,               0.684,             0.41942,            0.041934,            0.029513,           0.0023199,            0.002113,            0.002113,            0.002113
                 241,             0.04447,            0.042821,              0.0034,              0.7793,             0.59377,             0.68457,             0.41937,            0.041925,            0.029508,           0.0023163,             0.00208,             0.00208,             0.00208
                 242,             0.04446,            0.042815,           0.0033569,             0.78026,             0.59379,             0.68459,             0.41958,            0.041917,            0.029503,            0.002316,            0.002047,            0.002047,            0.002047
                 243,            0.044414,            0.042898,           0.0033516,             0.77867,             0.59445,             0.68464,             0.41977,            0.041914,            0.029504,           0.0023157,            0.002014,            0.002014,            0.002014
                 244,            0.044423,            0.042724,           0.0033851,             0.77995,             0.59382,             0.68484,             0.41972,            0.041908,            0.029498,           0.0023153,            0.001981,            0.001981,            0.001981
                 245,             0.04439,            0.042708,           0.0033683,             0.77891,             0.59488,             0.68469,             0.41969,            0.041901,            0.029492,           0.0023146,            0.001948,            0.001948,            0.001948
                 246,            0.044399,            0.042675,           0.0033615,             0.77804,             0.59536,             0.68477,             0.41992,            0.041896,            0.029493,           0.0023145,            0.001915,            0.001915,            0.001915
                 247,            0.044334,             0.04275,             0.00333,             0.77763,             0.59557,             0.68486,             0.41969,            0.041891,            0.029492,           0.0023134,            0.001882,            0.001882,            0.001882
                 248,            0.044255,            0.042674,           0.0033269,              0.7783,             0.59535,             0.68474,             0.41985,            0.041885,            0.029491,           0.0023151,            0.001849,            0.001849,            0.001849
                 249,             0.04429,            0.042668,           0.0033435,             0.77935,              0.5942,             0.68492,             0.41996,            0.041881,             0.02949,           0.0023156,            0.001816,            0.001816,            0.001816
                 250,            0.044315,            0.042909,           0.0033333,             0.77871,             0.59322,              0.6846,             0.42013,            0.041874,            0.029484,           0.0023174,            0.001783,            0.001783,            0.001783
                 251,            0.044194,            0.042824,           0.0032898,              0.7792,             0.59343,             0.68528,             0.42045,            0.041867,            0.029483,           0.0023173,             0.00175,             0.00175,             0.00175
                 252,            0.044164,            0.042739,            0.003304,             0.78072,             0.59263,             0.68519,             0.42095,            0.041861,            0.029483,            0.002318,            0.001717,            0.001717,            0.001717
                 253,            0.044194,            0.042609,           0.0033027,             0.78051,             0.59387,             0.68537,             0.42122,            0.041853,            0.029481,           0.0023193,            0.001684,            0.001684,            0.001684
                 254,            0.044171,            0.042541,           0.0032627,             0.78043,             0.59407,             0.68507,             0.42093,            0.041847,             0.02948,           0.0023202,            0.001651,            0.001651,            0.001651
                 255,            0.044169,            0.042679,           0.0032691,             0.77942,             0.59556,             0.68554,              0.4214,            0.041841,            0.029479,           0.0023206,            0.001618,            0.001618,            0.001618
                 256,            0.044052,             0.04253,           0.0032619,             0.77836,             0.59709,             0.68627,             0.42152,            0.041836,            0.029475,           0.0023188,            0.001585,            0.001585,            0.001585
                 257,            0.043977,            0.042588,           0.0032759,             0.78006,             0.59506,             0.68592,             0.42154,            0.041829,            0.029476,           0.0023171,            0.001552,            0.001552,            0.001552
                 258,            0.043994,            0.042589,           0.0032338,             0.77994,             0.59462,             0.68602,             0.42165,            0.041821,            0.029471,           0.0023161,            0.001519,            0.001519,            0.001519
                 259,            0.043972,             0.04271,           0.0032533,             0.78152,             0.59386,              0.6864,             0.42184,            0.041815,             0.02947,           0.0023157,            0.001486,            0.001486,            0.001486
                 260,             0.04397,            0.042403,           0.0032338,             0.78452,              0.5925,             0.68616,             0.42186,            0.041807,            0.029466,           0.0023164,            0.001453,            0.001453,            0.001453
                 261,            0.043848,            0.042415,           0.0031987,              0.7847,             0.59234,             0.68682,             0.42239,              0.0418,            0.029461,            0.002318,             0.00142,             0.00142,             0.00142
                 262,            0.043832,            0.042346,           0.0032289,             0.78089,             0.59472,             0.68646,             0.42259,            0.041795,            0.029457,           0.0023184,            0.001387,            0.001387,            0.001387
                 263,             0.04381,            0.042225,           0.0031815,              0.7832,              0.5947,             0.68667,             0.42252,             0.04179,            0.029454,           0.0023192,            0.001354,            0.001354,            0.001354
                 264,            0.043717,             0.04223,           0.0031835,             0.78652,             0.59296,             0.68656,             0.42249,            0.041785,             0.02945,           0.0023206,            0.001321,            0.001321,            0.001321
                 265,            0.043763,            0.042211,           0.0031648,             0.78615,             0.59379,             0.68683,             0.42273,            0.041779,            0.029449,           0.0023216,            0.001288,            0.001288,            0.001288
                 266,            0.043796,            0.042458,           0.0031701,             0.78375,             0.59565,             0.68726,             0.42298,            0.041774,            0.029444,           0.0023224,            0.001255,            0.001255,            0.001255
                 267,            0.043701,            0.042255,           0.0031375,             0.78367,             0.59582,             0.68714,              0.4227,            0.041769,            0.029444,           0.0023216,            0.001222,            0.001222,            0.001222
                 268,            0.043613,            0.042384,           0.0031506,             0.78344,             0.59574,             0.68727,             0.42291,            0.041763,            0.029442,           0.0023219,            0.001189,            0.001189,            0.001189
                 269,             0.04359,            0.042086,           0.0031145,             0.78232,             0.59675,             0.68752,             0.42327,            0.041757,            0.029442,           0.0023216,            0.001156,            0.001156,            0.001156
                 270,            0.043528,            0.042119,           0.0031124,             0.78193,             0.59714,             0.68783,             0.42351,            0.041751,             0.02944,           0.0023206,            0.001123,            0.001123,            0.001123
                 271,            0.043532,               0.042,           0.0031231,             0.78126,             0.59741,             0.68839,             0.42366,            0.041747,            0.029437,           0.0023198,             0.00109,             0.00109,             0.00109
                 272,             0.04352,            0.041875,           0.0030918,             0.78419,             0.59589,             0.68844,             0.42369,            0.041741,            0.029434,           0.0023184,            0.001057,            0.001057,            0.001057
                 273,            0.043388,            0.041951,           0.0030686,             0.78378,             0.59623,             0.68873,             0.42387,            0.041735,            0.029432,           0.0023174,            0.001024,            0.001024,            0.001024
                 274,            0.043412,            0.042152,           0.0030819,             0.78421,             0.59595,             0.68887,             0.42395,            0.041726,            0.029425,           0.0023186,            0.000991,            0.000991,            0.000991
                 275,            0.043384,            0.041925,           0.0030775,             0.78218,             0.59794,             0.68891,             0.42433,            0.041719,            0.029423,           0.0023195,            0.000958,            0.000958,            0.000958
                 276,            0.043339,            0.041771,           0.0030584,             0.77877,             0.59855,             0.68865,             0.42436,            0.041711,            0.029425,           0.0023208,            0.000925,            0.000925,            0.000925
                 277,            0.043283,            0.041799,           0.0030661,             0.77946,              0.5983,             0.68853,             0.42458,            0.041705,            0.029421,            0.002323,            0.000892,            0.000892,            0.000892
                 278,            0.043194,            0.041738,           0.0030399,              0.7795,             0.59735,             0.68771,             0.42496,            0.041701,            0.029421,           0.0023249,            0.000859,            0.000859,            0.000859
                 279,            0.043293,            0.041859,           0.0030422,             0.78116,              0.5961,             0.68778,             0.42491,            0.041694,            0.029414,           0.0023277,            0.000826,            0.000826,            0.000826
                 280,            0.043086,            0.041658,           0.0030009,             0.78033,             0.59683,             0.68773,             0.42493,             0.04169,             0.02941,           0.0023288,            0.000793,            0.000793,            0.000793
                 281,             0.04313,            0.041798,           0.0029893,             0.78063,             0.59723,             0.68768,             0.42493,            0.041686,            0.029411,           0.0023319,             0.00076,             0.00076,             0.00076
                 282,            0.043156,            0.041818,           0.0029837,              0.7787,             0.59728,             0.68752,             0.42503,            0.041682,             0.02941,           0.0023334,            0.000727,            0.000727,            0.000727
                 283,            0.043043,            0.041705,           0.0029467,             0.77893,             0.59826,             0.68792,             0.42495,            0.041677,            0.029408,           0.0023352,            0.000694,            0.000694,            0.000694
                 284,            0.042993,            0.041596,           0.0029596,             0.77593,             0.59925,             0.68807,             0.42514,            0.041674,            0.029411,            0.002337,            0.000661,            0.000661,            0.000661
                 285,            0.042958,            0.041667,           0.0029887,             0.77648,             0.60019,             0.68833,             0.42529,             0.04167,             0.02941,           0.0023379,            0.000628,            0.000628,            0.000628
                 286,            0.042902,            0.041602,           0.0029495,             0.77657,             0.59918,             0.68869,             0.42519,            0.041667,            0.029411,             0.00234,            0.000595,            0.000595,            0.000595
                 287,            0.042825,            0.041299,             0.00289,             0.78137,             0.59752,             0.68837,             0.42535,            0.041663,            0.029411,            0.002341,            0.000562,            0.000562,            0.000562
                 288,            0.042796,            0.041553,           0.0029239,             0.77993,             0.59799,             0.68855,             0.42539,            0.041658,            0.029408,           0.0023422,            0.000529,            0.000529,            0.000529
                 289,            0.042782,            0.041151,           0.0029139,             0.78156,              0.5964,             0.68829,             0.42553,            0.041653,            0.029406,           0.0023405,            0.000496,            0.000496,            0.000496
                 290,            0.042739,             0.04142,           0.0029221,             0.78157,             0.59787,             0.68824,             0.42536,            0.041647,            0.029402,           0.0023412,            0.000463,            0.000463,            0.000463
                 291,            0.042722,             0.04141,            0.002895,             0.78344,             0.59673,             0.68801,             0.42584,            0.041641,              0.0294,           0.0023417,             0.00043,             0.00043,             0.00043
                 292,            0.042614,            0.041335,           0.0028692,             0.78443,             0.59589,             0.68785,             0.42599,            0.041636,            0.029401,           0.0023422,            0.000397,            0.000397,            0.000397
                 293,             0.04261,            0.041196,           0.0028538,             0.78632,             0.59506,             0.68777,             0.42608,            0.041632,            0.029398,            0.002342,            0.000364,            0.000364,            0.000364
                 294,             0.04257,            0.041221,           0.0028576,             0.78571,             0.59468,             0.68789,             0.42593,            0.041628,            0.029395,           0.0023428,            0.000331,            0.000331,            0.000331
                 295,            0.042473,            0.041153,           0.0028394,             0.78621,             0.59549,             0.68829,             0.42606,            0.041626,            0.029395,           0.0023451,            0.000298,            0.000298,            0.000298
                 296,            0.042494,            0.041132,           0.0028041,             0.78404,             0.59575,             0.68844,             0.42584,            0.041623,            0.029398,           0.0023458,            0.000265,            0.000265,            0.000265
                 297,            0.042306,            0.041054,           0.0027768,             0.78429,             0.59599,             0.68924,              0.4259,            0.041619,            0.029395,           0.0023464,            0.000232,            0.000232,            0.000232
                 298,            0.042313,            0.040952,           0.0027895,             0.78476,             0.59694,             0.68927,             0.42611,            0.041613,            0.029387,           0.0023484,            0.000199,            0.000199,            0.000199
                 299,            0.042367,            0.041105,            0.002793,             0.78745,             0.59683,             0.68947,             0.42593,             0.04161,            0.029382,           0.0023497,            0.000166,            0.000166,            0.000166
